station_id,year,beta0,beta1,beta2,latitude,altitude,log_area,country
4_1,1975,315.5005747808431,4.094504557442747,8.40536985475581,0.877025519394737,0.9831886604137182,-1.775214094714033,SE
4_1,1976,315.58012247284495,3.9464844459039377,8.63846322208067,0.877025519394737,0.9831886604137182,-1.775214094714033,SE
4_1,1977,315.27552729662864,4.159051681726152,8.47902456825086,0.877025519394737,0.9831886604137182,-1.775214094714033,SE
4_1,1978,315.5897161655581,4.0296529898494375,8.41364748558809,0.877025519394737,0.9831886604137182,-1.775214094714033,SE
4_1,1979,315.38730072423425,4.147710397455543,8.45380498440203,0.877025519394737,0.9831886604137182,-1.775214094714033,SE
4_1,1980,315.2085727706195,4.047507760117238,8.512973017333184,0.877025519394737,0.9831886604137182,-1.775214094714033,SE
4_1,1981,315.30170988640134,4.14129435551875,8.653258132512493,0.877025519394737,0.9831886604137182,-1.775214094714033,SE
6_1,1956,319.3430298817276,4.843182793701565,8.573785947969634,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1960,319.2960578605958,4.92310666154996,8.210884147123615,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1961,319.4793172764217,4.8136075242671446,8.180959211367067,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1964,319.60052139423107,4.715285092078284,8.509546535181947,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1965,319.71555811844183,4.710747795786061,8.428239293719544,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1966,319.60350685649905,4.79031737430291,8.30917983286667,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1967,319.47722181462575,4.890990806081365,8.306492025656892,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1968,319.65978564333875,4.824389307028644,8.475205749362882,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1971,319.21683449714436,4.9643518035029945,8.12670150720649,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1972,319.44108772466524,4.8828722040530055,8.179277670478784,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1973,319.706663808259,4.861560381235106,8.292052951752655,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1974,319.4072031036953,4.980643506674153,8.132780076606341,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1975,319.62649693837943,4.8520187548971965,8.172279710950942,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1976,319.8473158250156,4.750855759033297,8.115016635096,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1977,319.31873518738473,5.009717717303592,8.108041423274596,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1978,320.0616812865384,4.76006109784477,8.246636169343676,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1979,319.3941615397574,4.800406825708018,8.272060252695184,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1980,319.465701614769,4.94646924746648,8.259524577756665,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1981,319.64873803102995,4.909561443491782,8.134201801673871,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1982,319.579399955054,4.945109113192105,8.227461131915852,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1983,319.4310480094058,4.816354609727493,8.161108524468151,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
6_1,1984,319.43809504512177,4.917994859613005,8.360364737493555,1.2839080470459712,1.0215895267893929,0.3620648748096451,SE
7_1,1954,351.6112885474978,10.232801625279341,14.289965677717642,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1955,351.8689656831632,10.064682915167634,14.762061849277048,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1956,351.4678844708143,10.326838170656227,14.106715548983438,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1957,351.11295051331746,10.659881715343907,13.498712960445111,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1958,351.3482063990672,10.39375802733862,13.910330407081885,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1959,351.5168328809722,10.266455016863633,13.965436817157855,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1960,351.8563753180398,10.173331622479973,14.588106350167768,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1961,351.5027820574077,10.414214843062723,14.072412990812959,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1962,351.27956551998216,10.42816726304389,13.823003549324648,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1963,351.25169800389,10.475192562687598,13.786007186376267,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1964,351.3817065634724,10.323588617550213,14.220041892946794,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1965,351.64575833436606,10.241751992062472,14.241398767319552,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1966,351.10903748877007,10.623262852281872,13.766869417744376,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1967,351.6861002291708,10.230605128478086,14.421106609208914,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1968,351.3717402632941,10.461667078904862,14.166171277846505,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1969,351.24858148210967,10.497807405146322,13.829925649910328,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1970,351.433946646283,10.39316326549464,14.101004453590853,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1971,351.8036557540709,10.262850561094897,14.318915552015378,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1972,351.0123136499445,10.447727309636893,13.897548444708985,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1973,351.94472778516064,10.131221488856925,14.373812700043732,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1974,351.2591095160632,10.417699449347303,14.075007726011224,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1975,352.49221352451997,10.086049609475197,14.408043083892913,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1978,352.00660582030787,10.253685983002308,14.26103290592141,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1979,351.44376726675665,10.368620708678137,14.174611748631298,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1980,351.4585009480109,10.416360513412616,13.984558586201462,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1981,351.34009974713337,10.34084426733122,14.187154730065174,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1982,351.44514629882934,10.296545448052697,14.343295393680284,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1983,351.3525900356908,10.315801486955737,14.123156829901124,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1984,351.1837936413903,10.365340424392329,14.049695535073724,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1985,351.85172554761715,10.363895637244113,14.213281925343631,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1986,351.67328723007296,10.334149042543869,14.137918861842131,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1987,351.5690442332497,10.296086540384204,14.155538801390781,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
7_1,1988,352.8190587039804,10.348298012704221,14.153760785707039,-0.8525740957279476,-0.8533068274715861,-2.4061023406244364,SE
8_1,1950,348.239092091084,8.6341181938924,13.398545678590327,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1951,347.74868415790763,8.963163535301168,12.673783909823257,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1952,348.57245922248063,8.446877977418945,13.939555799784134,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1953,347.7007297547471,9.027645742803129,12.45367505147598,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1954,348.20183712222337,8.66746337304789,13.578878878517196,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1955,348.23465652002955,8.735493666280679,13.237944755668003,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1956,347.91614310158957,8.905793106071872,12.563397954112116,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1957,347.5153540536565,9.153760290602316,12.254686501813682,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1958,347.80315159981103,8.90098444485768,12.64059177486596,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1959,347.9313815275519,8.955203364632043,12.593790731846452,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1960,347.93804789892556,8.957528275148386,12.81703841548578,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1961,347.96848568971814,8.89147036061897,12.757081670614243,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1962,347.878857107718,8.85970595839411,12.65879967174951,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1963,347.69616516637234,8.982636971057216,12.621794267287278,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1964,347.8220928203048,8.862328269952584,12.959172970551181,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1965,348.156698769448,8.730764493026946,12.902414984237488,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1966,348.0205001342364,8.968735077556568,12.831581518761517,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1967,348.0685968148627,8.858191907350735,12.85708903814725,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1968,347.88221926070077,8.859590814171359,12.727770882302487,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1969,347.9495299323098,8.89583001312737,12.862649808692584,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1970,347.6805399820275,8.963444662713908,12.877875458559698,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1971,348.2008773009854,8.812002964942637,12.89529146640152,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1972,348.2888074930794,8.792512270903767,12.789099611405836,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1973,348.45866634534326,8.761894370715632,12.987728720891226,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1974,347.57948759032337,9.039530522899293,12.812269038411916,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1975,348.94071775930144,8.608213646037438,13.050909148489179,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1976,348.00013793279976,8.849051072507105,12.772811759226817,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1977,348.07162442519626,8.821877686084612,12.762605571271168,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1978,348.394956384289,8.761047954920517,12.891311887815627,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1979,347.9642349334054,8.979921412208174,12.73298356326558,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1980,348.07183438352394,8.889834170745655,12.700396866608786,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1981,347.73826506754506,8.918466311218838,12.767551210664573,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1982,347.83626942958233,8.87900070988239,12.78036725854719,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1983,347.9653293460514,8.824375220914801,12.848645355847056,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1984,347.86699970863305,8.826724178731856,12.781541082620565,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1985,348.35426593272075,8.828798679700594,12.795814053208202,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1986,347.9457729036824,8.841224102370798,12.889081476450368,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1987,348.10032384592705,8.856139577051197,12.804924536554587,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1988,347.68035512801464,8.904550928043161,12.831646590172863,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1989,347.70005931229053,8.932686195681516,12.787572913281476,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1990,347.82627632244674,8.843771155405394,12.781850810770829,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1991,347.72565684539376,8.90876995474971,12.714578642646764,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1993,348.1105744768948,8.969232183948186,12.788211043534298,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1994,347.888236454506,8.890806490626979,12.790431454103684,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1995,348.2917672942589,8.959695308842738,12.840017157619517,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1997,348.0298982013607,8.864459473742247,12.935876052648155,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,1999,347.74045744468816,8.870139099838138,12.91494833802492,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2001,348.38281143435626,8.959982424593912,13.048022707083852,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2003,347.72453906343253,8.742361157798523,12.871096549310936,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2004,348.08306672409475,8.94202266782025,12.87313537515698,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2005,348.6716485682948,9.025410072651075,13.1622384875263,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2006,348.04889824030766,8.865992268352104,12.878198275202694,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2007,348.54490201171467,9.16901949928338,13.34493740231732,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2010,347.86237697007823,8.872659158806675,12.758207981010635,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2011,347.50791793082857,8.70205159816215,12.630980718660474,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2012,348.4935012363324,9.07261591118782,13.324118593831427,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2013,347.64524852179284,8.67742003663107,12.413662354864963,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2014,348.40906580894307,9.056769357744221,13.346830464475127,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2015,347.9385514209999,8.859106897386447,12.794032326761098,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2016,348.02560654136215,9.050084391170472,13.200769441972838,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2017,347.72526736415693,8.79936074692481,12.424346333654725,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2018,347.9420138727719,8.980039404675173,12.890545099249998,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2019,348.1053872957783,8.946084201864362,13.185860641979314,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2020,347.085612474751,8.3159598699222,11.332903026626791,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2021,348.1741247817609,9.026347964399774,13.176657435345076,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
8_1,2022,347.4423070165277,8.58102736578767,11.864602309434591,-0.79940268183591,-0.22799542230012762,-2.242784976185251,SE
9_1,1951,332.61907429427976,6.214951723758727,10.92106222882104,-0.7387347790455197,0.29508664941176455,NA,SE
9_1,1956,332.76665486275766,6.187372241780439,11.328907105357082,-0.7387347790455197,0.29508664941176455,NA,SE
9_1,1958,332.50315293242755,6.34688074470701,10.799776895332865,-0.7387347790455197,0.29508664941176455,NA,SE
9_1,1959,332.82427508677534,6.17413456203623,11.512078363017535,-0.7387347790455197,0.29508664941176455,NA,SE
9_1,1962,332.7246351993285,6.187026431797259,11.330494323269223,-0.7387347790455197,0.29508664941176455,NA,SE
9_1,1963,332.5119171524191,6.330803558275358,11.28510891803669,-0.7387347790455197,0.29508664941176455,NA,SE
11_1,1950,339.40082116121283,8.463824028579069,13.121732439614975,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1951,338.9633218787241,8.63252055164864,12.495767775063214,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1955,339.3548193771274,8.404177600375046,13.161163444082938,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1956,339.1337498118326,8.476200224299616,12.808889263837672,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1957,338.88193600716016,8.72580895549953,12.425331847163605,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1958,339.17183297404586,8.681501952029402,12.798495652781977,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1959,339.23896682854246,8.495864472652473,12.755234776784004,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1960,339.33042618739233,8.489276922334946,12.941597678253022,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1961,339.33130334560894,8.59280174122004,12.793201882425237,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1962,339.21348873429025,8.563716937413115,12.617701967743002,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1963,339.0569901891366,8.621973769857517,12.528307302777977,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1965,339.40133876804936,8.478729719557348,12.900208960486838,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1966,338.8743670615833,8.694081200782003,12.587693409080478,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1967,339.3714133468112,8.47981640257361,12.754688292554649,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1969,339.0656602386835,8.692604478886375,12.804981146964774,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1970,339.0507751280249,8.631202096014285,12.651179540264462,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1971,339.09645612346463,8.47426812032505,12.812520877979676,-0.29798170054737855,-0.4744874699818229,NA,SE
11_1,1972,339.2609432748037,8.62253159526393,12.74919120829963,-0.29798170054737855,-0.4744874699818229,NA,SE
12_1,1950,340.4566289907498,8.393816236043794,11.5692678349819,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
12_1,1951,340.22389234026065,8.632894520864344,11.187317626480217,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
12_1,1952,340.4124209119052,8.389717090204458,11.532905281359781,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
12_1,1953,340.0977914485286,8.578908850929142,11.375469743606935,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
12_1,1954,340.7775433592217,8.209426996770091,12.405784006884229,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
12_1,1955,340.13418031308623,8.504047510944329,11.12795577845848,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
12_1,1956,340.3685931891807,8.511627941146156,11.580025205919322,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
12_1,1957,340.125070666925,8.535872843230411,11.145236011426412,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
12_1,1958,340.22881524906774,8.367588235308528,11.683480242506624,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
12_1,1959,340.38436289011946,8.403137977614858,11.636623846234063,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
12_1,1960,340.46729905941436,8.390295339441517,11.919333958874843,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
12_1,1961,340.5221690322132,8.41526301674548,11.728310774060287,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
12_1,1962,340.5192085590118,8.301071756276288,11.936602469705152,-0.026341872930104097,-0.11071710066631055,-0.24882892527213485,SE
